               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 119,            0.011363,           0.0073262,                   0,            0.011309,                 0.7,            0.072174,            0.026387,            0.063533,            0.013745,                   0,             0.00646,             0.00646,             0.00646
                 120,            0.011752,           0.0095135,                   0,            0.011006,                 0.7,            0.048054,            0.019369,             0.06322,            0.013769,                   0,             0.00643,             0.00643,             0.00643
                 121,            0.011407,           0.0078412,                   0,            0.013605,                 0.8,            0.058815,            0.020471,            0.063291,            0.014004,                   0,              0.0064,              0.0064,              0.0064
                 122,            0.011663,           0.0066844,                   0,            0.012539,                 0.8,            0.060363,            0.016761,            0.063339,            0.013664,                   0,             0.00637,             0.00637,             0.00637
                 123,            0.012924,            0.007692,                   0,            0.013536,                 0.8,            0.053967,            0.018651,            0.063876,            0.013761,                   0,             0.00634,             0.00634,             0.00634
                 124,            0.012163,           0.0063057,                   0,            0.023662,                 0.4,            0.060054,            0.023168,            0.063134,            0.013857,                   0,             0.00631,             0.00631,             0.00631
                 125,            0.011336,           0.0072454,                   0,            0.043119,                 0.4,            0.074912,            0.026437,            0.063517,            0.013845,                   0,             0.00628,             0.00628,             0.00628
                 126,            0.010207,           0.0086869,                   0,            0.014599,                 0.8,            0.073109,             0.02285,            0.063361,            0.013918,                   0,             0.00625,             0.00625,             0.00625
                 127,           0.0098411,           0.0089341,                   0,            0.014467,                 0.8,            0.065662,            0.022291,            0.063026,            0.013954,                   0,             0.00622,             0.00622,             0.00622
                 128,            0.013333,           0.0064244,                   0,            0.014388,                 0.8,            0.057691,            0.017692,            0.062908,             0.01389,                   0,             0.00619,             0.00619,             0.00619
                 129,            0.013467,           0.0073029,                   0,            0.013258,                 0.7,            0.066455,            0.023136,            0.062997,            0.014074,                   0,             0.00616,             0.00616,             0.00616
                 130,            0.012418,           0.0064807,                   0,            0.015038,                 0.8,              0.0608,            0.019299,            0.063097,            0.014022,                   0,             0.00613,             0.00613,             0.00613
                 131,            0.011665,           0.0074398,                   0,            0.016632,                 0.8,             0.06548,             0.02278,            0.063034,            0.014173,                   0,              0.0061,              0.0061,              0.0061
                 132,            0.012647,            0.006969,                   0,            0.015625,                 0.8,            0.062203,            0.019213,            0.063564,            0.013955,                   0,             0.00607,             0.00607,             0.00607
                 133,            0.011089,           0.0075047,                   0,            0.015086,                 0.7,            0.056132,            0.019328,             0.06284,            0.014181,                   0,             0.00604,             0.00604,             0.00604
                 134,            0.010378,           0.0077231,                   0,            0.016162,                 0.8,            0.069505,            0.021864,            0.063678,               0.014,                   0,             0.00601,             0.00601,             0.00601
                 135,            0.010573,           0.0068513,                   0,            0.015556,                 0.7,            0.057587,            0.019688,            0.062733,            0.014329,                   0,             0.00598,             0.00598,             0.00598
                 136,            0.012207,           0.0079065,                   0,            0.016162,                 0.8,            0.059383,            0.018839,            0.063204,            0.014111,                   0,             0.00595,             0.00595,             0.00595
                 137,             0.01316,           0.0078973,                   0,            0.015521,                 0.7,            0.053249,            0.017845,            0.062844,            0.014318,                   0,             0.00592,             0.00592,             0.00592
                 138,            0.010627,           0.0076572,                   0,            0.017167,                 0.8,            0.058194,            0.018694,            0.063273,            0.014246,                   0,             0.00589,             0.00589,             0.00589
